Name,SMILES
INDIUM IN-111 PENTETATE DISODIUM,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[In+3].[Na+].[Na+]
INDOCYANINE GREEN,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+]
INDOMETHACIN,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
INFIGRATINIB,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1
INOTERSEN,COCCOC1C(O)C(COP(O)(=S)OC2C(COP(O)(=S)OC3C(COP(O)(=S)OC4C(COP(O)(=S)OC5C(COP(O)(=S)OC6CC(n7cnc8c(N)ncnc87)OC6COP(O)(=S)OC6CC(n7cnc8c(N)ncnc87)OC6COP(O)(=S)OC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(O)(=S)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(O)(=S)OC6CC(n7cnc8c(N)ncnc87)OC6COP(O)(=S)OC6CC(n7cc(C)c(N)nc7=O)OC6COP(O)(=S)OC6CC(n7cnc8c(N)ncnc87)OC6COP(O)(=S)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(O)(=S)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(O)(=S)OC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(O)(=S)OC6C(COP(O)(=S)OC7C(COP(O)(=S)OC8C(COP(O)(=S)OC9C(COP(O)(=S)OC%10C(CO)OC(n%11cc(C)c(=O)[nH]c%11=O)C%10OCCOC)OC(n%10cc(C)c(N)nc%10=O)C9OCCOC)OC(n9cc(C)c(=O)[nH]c9=O)C8OCCOC)OC(n8cc(C)c(=O)[nH]c8=O)C7OCCOC)OC(n7cnc8c(=O)[nH]c(N)nc87)C6OCCOC)OC(n6cnc7c(N)ncnc76)C5OCCOC)OC(n5cc(C)c(=O)[nH]c5=O)C4OCCOC)OC(n4cc(C)c(N)nc4=O)C3OCCOC)OC(n3cc(C)c(N)nc3=O)C2OCCOC)OC1n1cc(C)c(N)nc1=O
IOBENGUANE I-123,NC(N)=NCc1cccc(I)c1
IODIXANOL,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
IOFLUPANE I-123,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF
IOHEXOL,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
IOPAMIDOL,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
IOTHALAMATE MEGLUMINE,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNCC(O)C(O)C(O)C(O)CO
IRBESARTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
IRINOTECAN HYDROCHLORIDE,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl
IRON DEXTRAN,O=S(=O)(O)O.[Fe]
ISAVUCONAZONIUM SULFATE,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1.O=S(=O)([O-])O
ISENTRESS,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
ISOCARBOXAZID,Cc1cc(C(=O)NNCc2ccccc2)no1
ISONIAZID,NNC(=O)c1ccncc1
ISOSORBIDE DINITRATE,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12
ISOSORBIDE MONONITRATE,O=[N+]([O-])OC1COC2C(O)COC12
ISOSULFAN BLUE,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+]
ISOTRETINOIN,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
ISRADIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
ISTRADEFYLLINE,CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O
ITRACONAZOLE,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
IVABRADINE,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2
IVACAFTOR,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
IVERMECTIN,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
IVOSIDENIB,N#Cc1ccnc(N2C(=O)CCC2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1
IXABEPILONE,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1
IXAZOMIB,CC(C)CC(NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
KETAMINE HYDROCHLORIDE,CNC1(c2ccccc2Cl)CCCCC1=O.Cl
KETOCONAZOLE,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
KETOROLAC TROMETHAMINE,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
KIT FOR THE PREPARATION OF GALLIUM GA 68 GOZETOTIDE INJECTION,
KIT FOR THE PREPARATION OF TECHNETIUM TC 99M EXAMETAZIME FOR LEUKOCYTE LABELING,
LABETALOL HYDROCHLORIDE,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
LACOSAMIDE,COCC(NC(C)=O)C(=O)NCc1ccccc1
LACTULOSE,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O
LAMIVUDINE,Nc1ccn(C2CSC(CO)O2)c(=O)n1
LAMOTRIGINE,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
LANREOTIDE ACETATE,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O
LANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
LANTHANUM CARBONATE,O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[La+3].[La+3]
LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
LAROTRECTINIB,O=C(Nc1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12)N1CCC(O)C1
LASMIDITAN,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1
LEMBOREXANT,Cc1ncc(OCC2(c3cccc(F)c3)CC2C(=O)Nc2ccc(F)cn2)c(C)n1
LENALIDOMIDE,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
LENVATINIB,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
LETERMOVIR,COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1
LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
LEUCOVORIN CALCIUM,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)CN2.[Ca+2]
LEUPROLIDE ACETATE,CC(=O)O.CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1
LEVAMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
LEVETIRACETAM,CCC(C(N)=O)N1CCCC1=O
LEVOCARNITINE,C[N+](C)(C)CC(O)CC(=O)[O-]
LEVOCETIRIZINE DIHYDROCHLORIDE,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
LEVOFLOXACIN,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
LEVOKETOCONAZOLE,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
LEVOLEUCOVORIN,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
LEVONORGESTREL,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC
LEVORPHANOL TARTRATE,CN1CCC23CCCCC2C1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O
LEVOTHYROXINE SODIUM,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.O.O.O.O.[Na+]
LEVOTHYROXINE SODIUM ANHYDROUS,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]
LEXISCAN(R) (REGADENOSON),
LINACLOTIDE,CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2
LINAGLIPTIN,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
LINCOMYCIN HYDROCHLORIDE,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl
LINEZOLID,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
LIOTHYRONINE SODIUM,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]
LIRAGLUTIDE,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)C(C)CC)C(=O)O
LISDEXAMFETAMINE DIMESYLATE,CC(Cc1ccccc1)NC(=O)C(N)CCCCN.CS(=O)(=O)O.CS(=O)(=O)O
LISINOPRIL,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
LITHIUM,[Li]
LOFEXIDINE HYDROCHLORIDE,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl
LOMITAPIDE MESYLATE,CS(=O)(=O)O.O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1
LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1
LONAFARNIB,NC(=O)N1CCC(CC(=O)N2CCC(C3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1
LOPERAMIDE HYDROCHLORIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl
LORATADINE,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
LORLATINIB,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21
LOSARTAN POTASSIUM,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+]
LOVASTATIN,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
LOXAPINE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
LUBIPROSTONE,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1
LUMASIRAN,
LUMATEPERONE,CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12
LURASIDONE HYDROCHLORIDE,Cl.O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1
LURBINECTEDIN,COc1ccc2[nH]c3c(c2c1)CCNC31CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4
LUSUTROMBOPAG,CCCCCCOC(C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(C=C(C)C(=O)O)c(Cl)c3)n2)c1OC
LUTETIUM LU 177 DOTATATE,CC(O)C(NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)N=C([O-])CN2CCN(CC(=O)[O-])CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(=O)NC(Cc2ccc([O-])cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1)C(=O)O.[Lu+3]
MACIMORELIN ACETATE,CC(=O)O.CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O
MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
MAGNESIUM SULFATE,O=S(=O)([O-])[O-].[Mg+2]
MANGANESE CHLORIDE,Cl[Mn]Cl.O.O.O.O
MARALIXIBAT CHLORIDE,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2C(c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)C1O.[Cl-]
MARAVIROC,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1
MARIBAVIR,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O
MEBENDAZOLE,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
MEBROFENIN,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
MECAMYLAMINE HYDROCHLORIDE,CNC1(C)C2CCC(C2)C1(C)C.Cl
MECLIZINE HYDROCHLORIDE,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl.O
MECLOFENAMATE SODIUM,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+]
MEDROXYPROGESTERONE ACETATE,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C
MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C
MEFLOQUINE HYDROCHLORIDE,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
MEGESTROL ACETATE,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
MELOXICAM,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
MELPHALAN HYDROCHLORIDE,Cl.NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
MEMANTINE HYDROCHLORIDE,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl
MEPERIDINE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl
MEPIVACAINE HYDROCHLORIDE,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl
MEPROBAMATE,CCCC(C)(COC(N)=O)COC(N)=O
MERCAPTOPURINE,S=c1nc[nH]c2nc[nH]c12
MEROPENEM,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12
MESALAMINE,Nc1ccc(O)c(C(=O)O)c1
MESNA,O=S(=O)([O-])CCS.[Na+]
METAXALONE,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
METFORMIN HYDROCHLORIDE,CN(C)C(=N)N=C(N)N.Cl
METHADONE HYDROCHLORIDE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl
METHAMPHETAMINE HYDROCHLORIDE,CNC(C)Cc1ccccc1.Cl
METHAZOLAMIDE,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
METHENAMINE HIPPURATE,C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1
METHIMAZOLE,Cn1cc[nH]c1=S
METHOCARBAMOL,COc1ccccc1OCC(O)COC(N)=O
METHOHEXITAL SODIUM,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+]
METHOTREXATE SODIUM,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+]
METHSCOPOLAMINE BROMIDE,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.[Br-]
METHSUXIMIDE,CN1C(=O)CC(C)(c2ccccc2)C1=O
METHYLDOPA,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O
METHYLERGONOVINE MALEATE,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1.O=C(O)C=CC(=O)O
METHYLNALTREXONE BROMIDE,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.[Br-]
METHYLPHENIDATE,COC(=O)C(c1ccccc1)C1CCCCN1
METHYLPHENIDATE HYDROCHLORIDE,COC(=O)C(c1ccccc1)C1CCCCN1.Cl
METHYLPREDNISOLONE,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12
METHYLPREDNISOLONE SODIUM SUCCINATE,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2(C)C=CC(=O)C=C12.[Na+]
METHYLTESTOSTERONE,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O
METOCLOPRAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl
METOLAZONE,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
METOPROLOL SUCCINATE,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O
METRONIDAZOLE,Cc1ncc([N+](=O)[O-])n1CCO
METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1
MEXILETINE HYDROCHLORIDE,Cc1cccc(C)c1OCC(C)N.Cl
MICAFUNGIN SODIUM,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1.[Na+]
MIDAZOLAM HYDROCHLORIDE,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl
MIDODRINE HYDROCHLORIDE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl
MIFEPRISTONE,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C
MIGALASTAT HYDROCHLORIDE,Cl.OCC1NCC(O)C(O)C1O
MIGLITOL,OCCN1CC(O)C(O)C(O)C1CO
MIGLUSTAT,CCCCN1CC(O)C(O)C(O)C1CO
MILNACIPRAN HYDROCHLORIDE,CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl
MILRINONE LACTATE,CC(O)C(=O)O.Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
MILTEFOSINE,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
MINOCYCLINE HYDROCHLORIDE,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O.Cl
MINOXIDIL,N=c1nc(N2CCCCC2)cc(N)n1O
MIPOMERSEN SODIUM,COCCOC1C(O)C(COP(=O)([O-])SC2C(COP(=O)([O-])SC3C(COP(=O)([O-])SC4C(COP(=O)([O-])SC5C(COP(=O)([O-])SC6CC(n7cc(C)c(N)nc7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(N)nc7=O)OC6COP(=O)([O-])SC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(N)nc7=O)OC6COP(=O)([O-])SC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)([O-])SC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(=O)([O-])SC6CC(n7cnc8c(N)ncnc87)OC6COP(=O)([O-])SC6C(COP(=O)([O-])SC7C(COP(=O)([O-])SC8C(COP(=O)([O-])SC9C(COP(=O)([O-])SC%10C(CO)OC(n%11cnc%12c(=O)[nH]c(N)nc%12%11)C%10OCCOC)OC(n%10cc(C)c(N)nc%10=O)C9OCCOC)OC(n9cc(C)c(N)nc9=O)C8OCCOC)OC(n8cc(C)c(=O)[nH]c8=O)C7OCCOC)OC(n7cc(C)c(N)nc7=O)C6OCCOC)OC(n6cnc7c(=O)[nH]c(N)nc76)C5OCCOC)OC(n5cc(C)c(N)nc5=O)C4OCCOC)OC(n4cnc5c(N)ncnc54)C3OCCOC)OC(n3cc(C)c(N)nc3=O)C2OCCOC)OC1n1cc(C)c(N)nc1=O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
MIRABEGRON,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1
MIRTAZAPINE,CN1CCN2c3ncccc3Cc3ccccc3C2C1
MISOPROSTOL,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC
MITOTANE,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
MODAFINIL,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
MOEXIPRIL HYDROCHLORIDE,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O.Cl
MOLINDONE HYDROCHLORIDE,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl
MONOMETHYL FUMARATE,COC(=O)C=CC(=O)O
MONTELUKAST SODIUM,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)[O-])CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1.[Na+]
MORPHINE SULFATE,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.O=S(=O)(O)O
MOXIDECTIN,CON=C1CC2(CC3CC(CC=C(C)CC(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(C(C)=CC(C)C)C1C
MOXIFLOXACIN HYDROCHLORIDE,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl
MYCOPHENILIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2
MYCOPHENOLATE MOFETIL,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2
NABILONE,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21
NABUMETONE,COc1ccc2cc(CCC(C)=O)ccc2c1
NADOLOL,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
NAFCILLIN,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
NALBUPHINE HYDROCHLORIDE,Cl.Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314
NALDEMEDINE,CC(C)(NC(=O)C1=C(O)C2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)C3(O)C1)c1nc(-c2ccccc2)no1
NALMEFENE HYDROCHLORIDE,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5.Cl
NALOXEGOL OXALATE,C=CCN1CCC23c4c5ccc(O)c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5.O=C(O)C(=O)O
NALOXONE HYDROCHLORIDE,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.Cl
NALTREXONE,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
NALTREXONE HYDROCHLORIDE,Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
